ID;Name;Reference;Brand;Categories;Price;Short desc.;Features;Images URL;Quantity;Tax ID
247;Lampa wisząca Manacor patyna 3 x GU10 Light Prestige;84586865;LIGHT PRESTIGE;Lampy>Produkty>Oświetlenie;599 ;Manacor 3 lampa wisząca złot - jest to lampa wisząca, w kształcie tuby. Składa się z trzech transparentnych, szklanych kloszy z metalową, złotą tubą w środku. Klasyczna, prosta, skromna ale jednocześnie z klasą, szykiem i elegancją. Blask trzech źródeł światła jakie oferuje, cudownie rozświetli każdy zakamarek Twojego mieszkania. Światło z lampy Manacor, pada prostopadle, dzięki temu wszystko, co jest umieszczone pod nią, zostanie pięknie oświetlone. Wszystko to nada niepowtarzalnego charakteru, szczególnie w nowoczesnych wnętrzach. Ponadto, lampa świetnie odnajdzie się w pokojach młodzieżowych gościnnych czy kuchni.;Rodzaj trzonka: GU10 >Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 50>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 50>Wysokość (w cm): 120>Wysokość oprawy wiszącej bez zawieszenia (w cm): 26>Głębokość (w cm): 7>Rodzina kolorów: Żółty / złoty>Kolor: Złoty>Napięcie (w V): 230>Marka handlowa: LIGHT PRESTIGE>Gwarancja (w latach): 2>Kod EAN: 5907629275732>Numer referencyjny: 84586865>Cena: 599zł /szt;http://localhost/src_img/247/1.jpg>http://localhost/src_img/247/2.jpg>http://localhost/src_img/247/3.jpg;50;1
248;Lampa wisząca Oilella czarno-brązowa 3 x E27 Eglo;84587624;EGLO;Lampy>Produkty>Oświetlenie;699 ;Lampy z serii OILELLA to dymione szkło z efektem ombre z pięknym czarno mosiężnym wykończeniem. Elegancka oprawa doda szyku wnętrzu a szklane klosze zapewnią odpowiednią ilość światła w pomieszczeniu.;Rodzaj trzonka: E27>Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 19>Wysokość (w cm): 110>Wysokość oprawy wiszącej bez zawieszenia (w cm): 60>Głębokość (w cm): 19>Rodzina kolorów: Brązowy>Kolor: Brązowy>Napięcie (w V): 230>Marka handlowa: EGLO>Gwarancja (w latach): 2>Kod EAN: 9002759996154>Numer referencyjny: 84587624>Cena: 699zł /szt;http://localhost/src_img/248/1.jpg>http://localhost/src_img/248/2.jpg;50;1
249;Lampa wisząca Clara złota 6 x E27 Reality;84587266;REALITY;Lampy>Produkty>Oświetlenie;749 ;Clara - lampa wisząca różowe złoto. 6xE27 40W. Wysokość 13cm. Wysokość całkowita 100cm. Szerokość 45cm. Głębokość 45cm. Klosze 15 i 8cm szklane różowe złoto i przezroczyste;Rodzaj trzonka: E27 >Materiał wykonania: Aluminium>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 6>Szerokość (w cm): 45>Wysokość (w cm): 13>Wysokość oprawy wiszącej bez zawieszenia (w cm): 13>Średnica (w cm): 8>Głębokość (w cm): 45>Rodzina kolorów: Różowy>Kolor: Różowe Złoto>Napięcie (w V): 230>Typ drewna: Nie zawiera drewna>Marka handlowa: REALITY>Gwarancja (w latach): 2>Kod EAN: 5903205001849>Numer referencyjny: 84587266>Cena: 749zł /szt;http://localhost/src_img/249/1.jpg>http://localhost/src_img/249/2.jpg>http://localhost/src_img/249/3.jpg;50;1
250;Lampa wisząca Piega szara E14 Light Prestige;84586858;LIGHT PRESTIGE;Lampy>Produkty>Oświetlenie;289 ;Piega wisząca smoked – to wąska i smukła lampa ze szklanym kloszem o ciekawym, dymnym kolorze. Dzięki niemu wytwornie i elegancko wypełni większość ekskluzywnych  aranżacji wnętrz. Prosta, praktyczna ale zarazem nowoczesna propozycja, to oferta dla Wielu osób, poszukujących minimalistyczne oświetlenie. Posiada jedno źródła światła, które jest w zupełności wystarczające by oświetlić wybrane miejsce, miłym blaskiem.;Rodzaj trzonka: E14 >Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20>Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 10>Wysokość (w cm): 150>Wysokość oprawy wiszącej bez zawieszenia (w cm): 30>Głębokość (w cm): 10>Rodzina kolorów: Bezbarwny / transparentny>Kolor: Smoked>Napięcie (w V): 230>Marka handlowa: LIGHT PRESTIGE>Gwarancja (w latach): 2>Kod EAN: 5907629275572>Numer referencyjny: 84586858>Cena: 289zł /szt;http://localhost/src_img/250/1.jpg>http://localhost/src_img/250/2.jpg>http://localhost/src_img/250/3.jpg>http://localhost/src_img/250/4.jpg>http://localhost/src_img/250/5.jpg;50;1
251;Lampa wisząca Rotondo złota 2850 lm 2 x LED Milagro;83683367;MILAGRO;Lampy>Produkty>Oświetlenie;639 ;Lampa wisząca ROTONDA 51W posiada dwa wymienne moduły LED o łącznej mocy 51W, zamontowane w okrągłych oprawach o średnicy 40 cm i 60 cm. Emitowany przez nie strumień świetlny ma neutralną, przyjemną dla oka barwę 4000K. Dodatkową zaletą lampy jest możliwość regulacji wysokości położenia elementu świetlnego od 50 do 100 cm. Dzięki takiemu rozwiązaniu z łatwością można ją dopasować do wnętrz o dowolnej wysokości. Lampa została wykonana z metalu w złotym malowaniu oraz akrylu. Do głównych zalet lampy ROTONDA zalicza się jej prosty i minimalistyczny design. Lampę tworzą dwa świecące okręgi, które nadają wnętrzu charakteru ponadczasowości. Produkt sprawdzi się jako oświetlenie salonu, pokoju gościnnego oraz jadalni. Lampa objęta jest 24-miesięczną gwarancją. Po upływie ww. okresu użytkownik ma możliwość skorzystania ze specjalistycznego firmowego serwisu.;Rodzaj trzonka: Moduł LED>Materiał główny: Metal>Źródło światła w zestawie: Tak>Maksymalna moc światła (w W): 51>Strumień świetlny (w lumenach): 2850>Temperatura koloru (w K): 4000>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa ochronności: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 2>Szerokość (w cm): 60>Wysokość (w cm): 100>Wysokość oprawy wiszącej bez zawieszenia [cm]: 5>Głębokość (w cm): 60>Rodzina kolorów: Żółty / złoty>Kolor: Złoty>Napięcie (w V): 220-240>Marka handlowa: MILAGRO>Gwarancja (w latach): 2>Kod EAN: 5902693779445>Numer referencyjny: 83683367>Cena: 639zł /szt;http://localhost/src_img/251/1.jpg>http://localhost/src_img/251/2.jpg>http://localhost/src_img/251/3.jpg>http://localhost/src_img/251/4.jpg>http://localhost/src_img/251/5.jpg>http://localhost/src_img/251/6.jpg;50;1
252;Lampa wisząca Molite złota 8 x E14 Italux;86003260;ITALUX;Lampy>Produkty>Oświetlenie;799 ;Italux Molite to stylowa lampa, która doskonale współgra niemal z każdym pomieszczeniem, nadając mu wyjątkowego charakteru. Klasyczny zwis przyozdobiony został szklanymi bańkami, które rozświetlą każde pomieszczenie i podniosą jego walory estetyczne. Italux Molite sprawdzi się zarówno w domowym wnętrzu jak i pomieszczeniach komercyjnych;Rodzaj trzonka: E14 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 5>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 8>Szerokość (w cm): 101>Wysokość (w cm): 150>Wysokość oprawy wiszącej bez zawieszenia (w cm): 40>Głębokość (w cm): 40>Rodzina kolorów: Żółty / złoty>Kolor: złoty>Napięcie (w V): 220-230>Typ drewna: Nie zawiera drewna>Marka handlowa: ITALUX>Gwarancja (w latach): 2>Kod EAN: 5900644434986>Numer referencyjny: 86003260>Cena: 799zł /szt;http://localhost/src_img/252/1.jpg;50;1
253;Lampa wisząca Canello złota 7 x G9 Italux;86003256;ITALUX;Lampy>Produkty>Oświetlenie;649 ;Italux Canello to stylowa lampa, która doskonale współgra niemal z każdym pomieszczeniem, nadając mu wyjątkowego charakteru. Klasyczny zwis przyozdobiony został szklanymi bańkami, które rozświetlą każde pomieszczenie i podniosą jego walory estetyczne. Canello sprawdzi się zarówno w domowym wnętrzu jak i pomieszczeniach komercyjnych;Rodzaj trzonka: G9 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 5>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 7>Szerokość (w cm): 70>Wysokość (w cm): 150>Wysokość oprawy wiszącej bez zawieszenia (w cm): 31>Głębokość (w cm): 31>Rodzina kolorów: Żółty / złoty>Kolor: złoty>Napięcie (w V): 220-240>Typ drewna: Nie zawiera drewna>Marka handlowa: ITALUX>Gwarancja (w latach): 2>Kod EAN: 5900644434900>Numer referencyjny: 86003256>Cena: 649zł /szt;http://localhost/src_img/253/1.jpg;50;1
254;Lampa wisząca Canello czarna 10 x G9 Italux;86003259;ITALUX;Lampy>Produkty>Oświetlenie;769 ;Italux Canello to stylowa lampa, która doskonale współgra niemal z każdym pomieszczeniem, nadając mu wyjątkowego charakteru. Klasyczny zwis przyozdobiony został szklanymi bańkami, które rozświetlą każde pomieszczenie i podniosą jego walory estetyczne. Canello sprawdzi się zarówno w domowym wnętrzu jak i pomieszczeniach komercyjnych;Rodzaj trzonka: G9 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 5>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 10>Szerokość (w cm): 86>Wysokość (w cm): 150>Wysokość oprawy wiszącej bez zawieszenia (w cm): 33>Głębokość (w cm): 33>Rodzina kolorów: Czarny>Kolor: czarny>Napięcie (w V): 220-230>Typ drewna: Nie zawiera drewna>Marka handlowa: ITALUX>Gwarancja (w latach): 2>Kod EAN: 5900644434931>Numer referencyjny: 86003259>Cena: 769zł /szt;http://localhost/src_img/254/1.jpg;50;1
255;Lampa wisząca Canello czarna 7 x G9 Italux;86003257;ITALUX;Lampy>Produkty>Oświetlenie;619 ;Italux Canello to stylowa lampa, która doskonale współgra niemal z każdym pomieszczeniem, nadając mu wyjątkowego charakteru. Klasyczny zwis przyozdobiony został szklanymi bańkami, które rozświetlą każde pomieszczenie i podniosą jego walory estetyczne. Canello sprawdzi się zarówno w domowym wnętrzu jak i pomieszczeniach komercyjnych;Rodzaj trzonka: G9 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 5>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 7>Szerokość (w cm): 70>Wysokość (w cm): 150>Wysokość oprawy wiszącej bez zawieszenia (w cm): 31>Głębokość (w cm): 31>Rodzina kolorów: Czarny>Kolor: czarny>Napięcie (w V): 220-230>Typ drewna: Nie zawiera drewna>Marka handlowa: ITALUX>Gwarancja (w latach): 2>Kod EAN: 5900644434917>Numer referencyjny: 86003257>Cena: 619zł /szt;http://localhost/src_img/255/1.jpg;50;1
256;Lampa wisząca Canello złota 10 x G9 Italux;86003258;ITALUX;Lampy>Produkty>Oświetlenie;799 ;Italux Canello to stylowa lampa, która doskonale współgra niemal z każdym pomieszczeniem, nadając mu wyjątkowego charakteru. Klasyczny zwis przyozdobiony został szklanymi bańkami, które rozświetlą każde pomieszczenie i podniosą jego walory estetyczne. Canello sprawdzi się zarówno w domowym wnętrzu jak i pomieszczeniach komercyjnych;Rodzaj trzonka: G9 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 5>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 10>Szerokość (w cm): 86>Wysokość (w cm): 150>Wysokość oprawy wiszącej bez zawieszenia (w cm): 33>Głębokość (w cm): 33>Rodzina kolorów: Żółty / złoty>Kolor: złoty>bursztynowy>Napięcie (w V): 220-230>Typ drewna: Nie zawiera drewna>Marka handlowa: ITALUX>Gwarancja (w latach): 2>Kod EAN: 5900644434924>Numer referencyjny: 86003258>Cena: 799zł /szt;http://localhost/src_img/256/1.jpg;50;1
257;Lampa wisząca Jaśmin biała E27 Alfa;85606133;ALFA;Lampy>Produkty>Oświetlenie;199 ;Lampa wyprodukowana przez firmę alfa – polskiego producenta oświetlenia działającego na   rynku nieprzerwanie od 1974 roku. Doskonale współgra niemal z każdym pomieszczeniem nadając mu wyjątkowego charakteru. Produkt sprzedawany bez żarówki.;Rodzaj trzonka: E27 >Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 60>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20>Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 43>Wysokość (w cm): 90>Wysokość oprawy wiszącej bez zawieszenia (w cm): 90>Głębokość (w cm): 48>Rodzina kolorów: Biały>Kolor: BIAŁY>Napięcie (w V): 220>Marka handlowa: ALFA>Gwarancja (w latach): 2>Kod EAN: 5900458611153>Numer referencyjny: 85606133>Cena: 199zł /opak;http://localhost/src_img/257/1.jpg>http://localhost/src_img/257/2.jpg;50;1
258;Lampa wisząca Narcyz biała E27 Alfa;85606131;ALFA;Lampy>Produkty>Oświetlenie;279 ;Lampa wyprodukowana przez firmę alfa – polskiego producenta oświetlenia działającego na   rynku nieprzerwanie od 1974 roku. Doskonale współgra niemal z każdym pomieszczeniem nadając mu wyjątkowego charakteru. Produkt sprzedawany bez żarówki.;Rodzaj trzonka: E27>Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 60>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20>Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 42>Wysokość (w cm): 90>Wysokość oprawy wiszącej bez zawieszenia (w cm): 90>Głębokość (w cm): 46>Rodzina kolorów: Różnokolorowy>Kolor: BIAŁY / SREBRNY / CZARNY / POMARAŃCZOWY>Napięcie (w V): 220>Marka handlowa: ALFA>Gwarancja (w latach): 2>Kod EAN: 5900458611177>Numer referencyjny: 85606131>Cena: 279zł /opak;http://localhost/src_img/258/1.jpg;50;1
259;Lampa wisząca Bratek biała E27 Alfa;85606128;ALFA;Lampy>Produkty>Oświetlenie;199 ;Lampa wyprodukowana przez firmę alfa – polskiego producenta oświetlenia działającego na   rynku nieprzerwanie od 1974 roku. Doskonale współgra niemal z każdym pomieszczeniem nadając mu wyjątkowego charakteru. Produkt sprzedawany bez żarówki.;Rodzaj trzonka: E27>Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 60>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20>Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 43>Wysokość (w cm): 90>Wysokość oprawy wiszącej bez zawieszenia (w cm): 90>Głębokość (w cm): 48>Rodzina kolorów: Biały>Kolor: BIAŁY / CZARNY>Napięcie (w V): 220>Marka handlowa: ALFA>Gwarancja (w latach): 2>Kod EAN: 5900458611122>Numer referencyjny: 85606128>Cena: 199zł /opak;http://localhost/src_img/259/1.jpg;50;1
260;Lampa wisząca Hibiskus biała E27 Alfa;85606130;ALFA;Lampy>Produkty>Oświetlenie;199 ;Lampa wyprodukowana przez firmę alfa – polskiego producenta oświetlenia działającego na   rynku nieprzerwanie od 1974 roku. Doskonale współgra niemal z każdym pomieszczeniem nadając mu wyjątkowego charakteru. Produkt sprzedawany bez żarówki.;Rodzaj trzonka: E27>Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 60>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20>Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 42>Wysokość (w cm): 90>Wysokość oprawy wiszącej bez zawieszenia (w cm): 90>Głębokość (w cm): 46>Rodzina kolorów: Różnokolorowy>Kolor: BIAŁY / CZARNY / POMARAŃCZOWY>Napięcie (w V): 220>Marka handlowa: ALFA>Gwarancja (w latach): 2>Kod EAN: 5900458611146>Numer referencyjny: 85606130>Cena: 199zł /opak;http://localhost/src_img/260/1.jpg;50;1
261;Lampa wisząca Golden złota E27 Alfa;85606129;ALFA;Lampy>Produkty>Oświetlenie;389 ;Lampa wyprodukowana przez firmę alfa – polskiego producenta oświetlenia działającego na   rynku nieprzerwanie od 1974 roku. Doskonale współgra niemal z każdym pomieszczeniem nadając mu wyjątkowego charakteru. Produkt sprzedawany bez żarówki.;Rodzaj trzonka: E27>Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 60>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20>Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 43>Wysokość (w cm): 95>Wysokość oprawy wiszącej bez zawieszenia (w cm): 95>Głębokość (w cm): 48>Rodzina kolorów: Żółty / złoty>Kolor: ZŁOTY>Napięcie (w V): 220>Marka handlowa: ALFA>Gwarancja (w latach): 2>Kod EAN: 5900458611139>Numer referencyjny: 85606129>Cena: 389zł /opak;http://localhost/src_img/261/1.jpg;50;1
262;Lampa wisząca Jonas czarna E27 Candellux;85486275;CANDELLUX;Lampy>Produkty>Oświetlenie;499 ;Lampa wisząca z okrągłą podsufitką o średnicy 8cm wykonana z metalu w kolorze czarnym wyposażona w oprawkę E27 umożliwia zastosowanie żarówki Led oraz metalowym kloszem w stylu loft. Dekoracją jest osłaniająca gwint tulejka w kolorze miedzianym. Lampa sufitowa ma możliwość regulacji wysokości poprzez wciągniecie kabla i umieszczeniu go w podsufitce lub poprzez skrócenie. Lampa Jonas w stylu loftowym polecana do jadalni , sypialni, salonie, pokoju młodzieżowym , korytarzu, biurze, hotelu. \n;Rodzaj trzonka: E27>Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 35>Wysokość (w cm): 110>Wysokość oprawy wiszącej bez zawieszenia (w cm): 44>Głębokość (w cm): 35>Rodzina kolorów: Czarny>Kolor: Czarny>Napięcie (w V): 230>Marka handlowa: CANDELLUX>Gwarancja (w latach): 2>Kod EAN: 5906714878483>Numer referencyjny: 85486275>Cena: 499zł /szt;http://localhost/src_img/262/1.jpg;50;1
